,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
394,198.0,2827.998279544059,-7681.273931842763,-6179.115065390244,641.9070786447264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.397471,0.0
395,199.0,2931.10732132243,-7446.490492424462,-6177.420890710317,432.8822001712397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.412961,0.0
396,199.0,3286.940102606546,-7700.646613613237,-5827.932849701028,636.4356050095521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.412961,0.0
397,200.0,3226.286405125167,-7895.315886106808,-6182.082676005084,738.7873170468956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.413192,0.0
398,200.0,2814.820742050186,-7708.541542419698,-6279.157389204949,565.7215766473673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.413192,0.0
399,0.0,3888.8938300246373,7237.551631649956,6507.96259854408,9228.249889414292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.427992,0.0
400,101.0,4315.80340996664,7079.065891227685,6993.71389443893,9612.754613708705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.42831,0.0
401,101.0,4243.944972218014,6812.859812381677,6587.332625353709,9604.164063510485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.42831,0.0
402,102.0,3778.953860977199,6955.0395889971405,6497.8237297642045,9393.456230056938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.442446,0.0
403,102.0,3853.9276353889145,7197.646899122745,6519.092540812213,9211.194075666368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.442446,0.0
404,103.0,3364.6047350363806,7158.4415278872475,6042.820021355059,9652.728534385096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.458062,0.0
405,103.0,3237.15642434638,6798.958604246378,5569.71893706033,9558.782247498166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.458062,0.0
406,104.0,2768.335655550938,6975.163990658708,5496.553404277191,9348.799954636022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.458254,0.0
407,104.0,2820.993446927052,7166.37011579331,5509.231665126979,9180.502586679999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.458254,0.0
408,105.0,2443.4449365502223,7210.798257316928,5133.7232701759785,8781.290705809835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.472468,0.0
409,105.0,2278.8668991001323,6776.6033522612415,5535.719506563153,8634.327597151045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.472468,0.0
410,106.0,1821.3368882709183,6942.531493595336,5491.253966039978,8383.247543675825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.488064,0.0
411,106.0,1819.7455608397722,7132.9821589388885,5482.609187292401,8136.28512005182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.488064,0.0
412,107.0,1511.7891088384204,7261.509430766106,5171.7150438758545,7848.537217461038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.488256,0.0
413,107.0,1313.1854615914635,6809.897811616771,5572.802484573796,7591.553731905762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.488256,0.0
414,108.0,1781.3311784449033,6932.387014965527,5498.668317702133,7371.619565261528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.502374,0.0
415,108.0,1733.5184274613857,7088.41564111691,5458.125932232477,7123.871762646828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.502374,0.0
416,109.0,1511.3141415440477,7282.27896517003,5235.785139966756,6888.688153933268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.517662,0.0
417,109.0,1321.6675546909682,6802.487199854571,5539.814697014634,6627.029793433379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.517662,0.0
418,110.0,1796.6198894637637,6875.789238986094,5412.55151137244,6393.160759554245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.518443,0.0
419,110.0,1722.5380811914802,7037.274379172828,5377.936867332552,6101.9590593543835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.518443,0.0
420,111.0,1585.6072541638277,7366.129392126575,5345.395997818094,5983.497728257906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.532103,0.0
421,111.0,1325.5944496444426,7777.957825497258,5627.943569520488,5647.980083533097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.532103,0.0
422,112.0,1788.051778665278,7868.145512928721,5416.76824857248,5386.3684717826545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.548119,0.0
423,112.0,1682.135941970162,7971.258294607047,5339.069957043044,5051.686694697943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.548119,0.0
424,113.0,1649.7614980037324,8426.035739068873,5352.449449134525,5132.227310193703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.548149,0.0
425,113.0,1363.303860897664,8777.60690435348,5631.7171285757795,4683.865664105862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.548149,0.0
426,114.0,1765.6161188310944,8825.376646487508,5409.07153446367,4369.78325597709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.562453,0.0
427,114.0,1633.5172425461933,8907.78160211118,5290.440037919208,3980.7457729363814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.562453,0.0
428,115.0,1685.5467307297513,8479.230206088629,5447.6411227067,4240.150843712967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.577617,0.0
429,115.0,1376.6085549900308,8779.037416086532,5620.388971609995,4704.2705582641065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.577617,0.0
430,116.0,1804.034241125919,8828.744426397607,5385.835536038969,4386.515568378847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.578402,0.0
431,116.0,1574.8288624915294,8830.11322978139,5209.145832582377,3931.1397399241105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.578402,0.0
432,117.0,1721.6161958524026,8527.214992470108,5512.244154541288,4297.812621229794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.592267,0.0
433,117.0,1401.331163647119,8766.447042885702,5593.218598431908,4669.216475979425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.592267,0.0
434,118.0,1768.6790968948044,8785.771105956752,5372.083923901897,4366.982070910279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.607353,0.0
435,118.0,1530.8943877620623,8801.994791964535,5214.224616722204,3892.285919284448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.607353,0.0
436,119.0,1735.747407834977,8602.153237832244,5579.4950355445035,4339.942594230641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.608063,0.0
437,119.0,1429.2065079668537,8780.439878569916,5636.044192824513,4685.638376684859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.608063,0.0
438,120.0,1725.687076954171,8784.927758516744,5331.902438777965,4285.990797469858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.621682,0.0
439,120.0,1482.8086240817793,8768.76578085823,5130.076867719181,3815.651629292406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.621682,0.0
440,121.0,1780.4111630558036,8646.95723930141,5595.165216358844,3415.6693290313706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.637331,0.0
441,121.0,1470.7586664245464,8806.521940860897,5680.111434002407,3783.972806717735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.637331,0.0
442,122.0,1740.8280619247817,8777.169336058665,5374.017452178989,3366.579402212985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.638084,0.0
443,122.0,1440.575803832151,8722.710782853886,5074.909603472799,3788.8851653095335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.638084,0.0
444,123.0,1823.5452991947532,8704.299255372025,4662.503355558962,3528.0009641004726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.651725,0.0
445,123.0,1444.5961962845176,8762.651044430677,4660.427711083554,3730.7540303482674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.651725,0.0
446,124.0,1743.6647760411724,8734.861717809923,4333.165895510931,3272.8986482229084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.668042,0.0
447,124.0,1391.270832766313,8665.09201418655,4022.901925236918,3689.8451346829534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.668042,0.0
448,125.0,1865.8416977436282,8758.841956325807,3776.951144550927,3587.420494596474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.668274,0.0
449,125.0,1429.3130951155908,8743.95715450216,3683.315269360319,3746.801941058133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.668274,0.0
450,126.0,1718.426061190199,8738.367874018382,3353.349506119732,3327.6657431740314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.681786,0.0
451,126.0,1367.3485626997426,8649.345165423118,3020.062711718492,3652.8425645213574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.681786,0.0
452,127.0,929.3819685387425,8812.399193641264,2829.0174022819847,3683.9117834032513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.698066,0.0
453,127.0,488.41410466330126,8746.180525025818,2689.7809269316494,3759.751344654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.698066,0.0
454,128.0,747.8547044894658,8725.639124519192,2386.678865072783,3299.4650275581516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.698205,0.0
455,128.0,353.7197378091514,8590.697924267966,2008.1280615078285,3603.698409153614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.698205,0.0
456,129.0,30.093104993458837,8914.032844887115,1957.661851505749,3703.574307420291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.712391,0.0
457,129.0,475.01965297199786,8716.106119532138,1706.2545567844063,3688.1808792026713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.712391,0.0
458,130.0,773.4861088357866,8707.423941785004,1372.1898631923832,3242.3380557349883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.72803,0.0
459,130.0,301.1236547823064,8539.896993219852,935.9660624107346,3560.3978474666364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.72803,0.0
460,131.0,22.704932630993426,8965.218985630665,966.3359200009145,3833.307696983218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.728261,0.0
461,131.0,476.3230081065558,8725.940186465625,724.7047237637453,3698.6002404792234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.728261,0.0
462,132.0,710.7885560286231,8711.068474291824,419.7214922271669,3251.50829042634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.7424,0.0
463,132.0,276.3150284262374,8477.610829407815,908.8817069316283,3500.596847175155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.7424,0.0
464,133.0,59.948726339731365,8044.519194839057,1070.8399444627576,3907.8962616994977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.758031,0.0
465,133.0,464.3422385985032,7735.640857498627,717.6624921471812,3694.602287426591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.758031,0.0
466,134.0,685.101053182967,7681.975163084455,304.4353361930698,3214.26636666758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.758351,0.0
467,134.0,207.22224669484422,7439.059311212506,-171.74929561512545,3400.8499754569493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.758351,0.0
468,135.0,124.04874163027853,7154.901712579187,197.02540946565568,2992.22850629827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.772238,0.0
469,135.0,491.0282947323285,6755.31958161341,-224.39773724135011,2742.9566944516264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.772238,0.0
470,136.0,645.3515265039168,6629.197065457702,-705.6461935895495,3187.6532385828905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.787893,0.0
471,136.0,160.16869540233165,6401.532525605056,-218.87203505681828,3386.993646121118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.787893,0.0
472,137.0,154.4298189203255,6230.682675929274,220.97198888193816,3090.0605492391624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.788454,0.0
473,137.0,526.3198606641963,5793.267717011739,690.1742274728604,2709.4883297481574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.788454,0.0
474,138.0,691.4177442081273,5699.495335472748,267.8329353267327,2253.413140001707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.802276,0.0
475,138.0,1122.6693479986861,5373.845416781027,747.3105490459129,2343.6157870329916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.802276,0.0
476,139.0,1215.7367583960295,5346.955536099616,350.757737044245,2189.973217053339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.817997,0.0
477,139.0,1522.4216444124468,5801.160775868222,757.9748737695627,1703.8385814130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.817997,0.0
478,140.0,1689.4231370338239,5700.637874909211,314.90331616904587,2188.780188967474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.818306,0.0
479,140.0,2058.255810563918,5318.0218000924215,707.0131270233542,2303.8307313043624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.818306,0.0
480,141.0,2215.7130784983747,5367.379129757639,324.90754855051637,2265.8520472543314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.832426,0.0
481,141.0,2521.1002192301676,5772.9581903023645,688.2145198960789,2737.724574413616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.832426,0.0
482,142.0,2582.883366498165,5640.844354417641,239.12172336690128,3151.3762090126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.847745,0.0
483,142.0,2977.7120846202597,5297.358852837235,724.1194294206798,3199.0038349484093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.847745,0.0
484,143.0,3260.3512838715687,5454.642215423752,439.67759839072824,3323.24144152645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.848261,0.0
485,143.0,3505.0136690228246,5772.479483108036,727.8611993263476,3702.173714886885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.848261,0.0
486,144.0,3604.35289164586,5650.3025614055805,1203.2810215936042,4137.587827328127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.862292,0.0
487,144.0,3946.7968310886063,5250.98409338668,1633.3096780986525,4127.454568398185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.862292,0.0
488,145.0,4318.097838589456,5538.65532802837,1457.4184432826005,4393.0229943017475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.878184,0.0
489,145.0,4509.668603969738,5819.976212545298,1733.9335563564673,4669.018261281773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.878184,0.0
490,146.0,4581.575660417788,5632.5006376164965,2219.4436287041754,5058.861692762934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.878214,0.0
491,146.0,4829.344032482244,5223.709003009833,2592.3565330859274,5083.077544976026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.878214,0.0
492,147.0,5288.22601714544,5611.875089360867,2509.9702769620344,5428.844385529403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.892478,0.0
493,147.0,5489.284908713307,5766.327347680926,2653.1018581162207,5647.331210890785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.892478,0.0
494,148.0,5529.073704341892,5599.402523008641,3079.704766261857,6047.881975945085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.908181,0.0
495,148.0,5776.127755514812,5131.060461407527,3443.5072743515484,6029.199305716436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.908181,0.0
496,149.0,5373.338660337031,4682.867110817693,3550.619879032485,6441.24465328455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.908251,0.0
497,149.0,5504.697036430705,4815.515752396081,3684.5737456954084,6612.649878103752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.908251,0.0
498,150.0,5511.264300752897,4638.893367138691,3195.725812637247,7003.806014469359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.922509,0.0
499,150.0,5729.895112262573,5116.987217874266,3470.4962623817846,6950.544229250401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.922509,0.0
500,151.0,5350.035343713127,4726.556622100063,3584.321987483185,6570.854626148939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.938187,0.0
501,151.0,5519.716474652756,4777.2977147488855,3642.498001243919,6609.527061640751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.938187,0.0
502,152.0,5519.168579309247,4605.092151339166,4126.792606106028,6996.722643953282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.938221,0.0
503,152.0,5672.882207388058,5049.025755879469,4355.595945495181,6898.671816864982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.938221,0.0
504,153.0,5396.340915014502,4801.055429217406,4583.324063647073,6612.1393817598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.952149,0.0
505,153.0,5524.131426550448,4774.715313829482,4658.699877304025,6610.557404078543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.952149,0.0
506,154.0,5494.034581657033,4570.413929000031,5079.303985920735,6962.560527808033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.968039,0.0
507,154.0,5644.85352717014,5018.035074896645,5329.821184452623,6815.924660395365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.968039,0.0
508,155.0,5458.256828730926,4879.6438169362955,5636.311595671345,6666.38850056706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.96828,0.0
509,155.0,5557.844754701015,4795.492328033317,5572.759475724306,6618.162490638439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.96828,0.0
510,156.0,5511.236251503229,4592.40267078951,5106.384601499885,6956.058711735066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.982488,0.0
511,156.0,5587.86306169536,4962.61910730321,5321.552265650593,6767.064737424254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.982488,0.0
512,157.0,5535.102423070464,4951.040377040394,5792.927386115771,6738.637757861055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.997911,0.0
513,157.0,5553.57939880155,4810.988603499718,5652.647478677798,6607.311170917004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.997911,0.0
514,158.0,5489.415805211756,4574.74473314872,6019.759798228275,6921.391709095798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.998383,0.0
515,158.0,5546.673673533369,4912.453959247563,6182.093895704951,6706.04265979724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271673.998383,0.0
516,159.0,5528.058321503922,5002.755713627674,5789.0715492614545,6853.321790002286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.012497,0.0
517,159.0,5576.319860482123,4816.6994307320565,5657.842199716251,6644.425938077271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.012497,0.0
518,160.0,5465.97598223947,4562.227287997026,6045.23973662639,6900.889577538706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.044379,0.0
519,160.0,5502.776597803459,4849.732097090688,6161.363630250562,6642.191347853746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.044379,0.0
520,161.0,5552.906216809526,5029.645594309084,5847.896435664501,6871.482744187117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.044635,0.0
521,161.0,5614.380822331179,4838.570365672931,5656.462176632602,6633.984137400985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.044635,0.0
522,162.0,5484.196774823591,4571.520939386915,6024.898420767393,6851.545337523334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.045838,0.0
523,162.0,5451.983146555256,4806.2071414063685,6088.989086308051,6596.75530329207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.045838,0.0
524,163.0,5625.619221698027,5109.4214002639055,5899.518274752889,6988.582751699723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.046164,0.0
525,163.0,5624.572049710434,4834.157283725217,5671.530233554076,6623.95746561978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.046164,0.0
526,164.0,5471.956082268618,4515.313982952852,5998.442368480843,6894.524267814122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.057257,0.0
527,164.0,5393.405093549285,4745.373928727116,6047.633272598032,6529.343606590759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.057257,0.0
528,165.0,5613.965693436097,5183.527517885901,5989.896697082091,6066.388870875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.072133,0.0
529,165.0,5662.874235106632,4857.026771954261,5724.360060328152,5682.712534421589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.072133,0.0
530,166.0,5463.752611715812,4515.227965253871,5983.127478162292,5813.534234871622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.087852,0.0
531,166.0,5369.366886584088,4682.943778766785,5960.22246088367,5501.471372718923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.087852,0.0
532,167.0,5659.90849444177,4257.141209211666,6000.321668208577,5175.299737983383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.088316,0.0
533,167.0,5667.378944603261,3864.5040724636056,5688.657105401158,4735.416445095092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.088316,0.0
534,168.0,5446.446224670857,3528.057062599808,5992.108847905882,4942.793897638097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.10236,0.0
535,168.0,5323.495143677574,3688.1434802031144,5967.670471645426,5402.248086994514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.10236,0.0
536,169.0,5676.62023739377,3344.1774014784023,6086.386115938891,5167.277652578428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.117888,0.0
537,169.0,5695.059814125299,2918.0980793265626,5711.0273169861175,5654.981176250149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.117888,0.0
538,170.0,5450.225393576082,2551.657071818132,5988.000567804556,5847.933834664058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.118228,0.0
539,170.0,5289.815474626608,2644.197156321723,5902.201652971096,5398.86721743457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.118228,0.0
540,171.0,5688.720683700405,2413.609884653706,6156.9075394533575,5280.110434241593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.132352,0.0
541,171.0,5703.20718617877,1943.7999123199843,5751.943692451343,5731.563107642811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.132352,0.0
542,172.0,5456.226063054986,1568.8057536128908,5958.505846804008,5867.56830943143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.147949,0.0
543,172.0,5238.655513182748,1625.5101167410612,5826.021760823671,6281.795888623688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.147949,0.0
544,173.0,4788.309850168414,1457.9401593264192,6225.087785595562,6279.436011751648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.148214,0.0
545,173.0,4740.442870635539,969.6176822120324,5787.770064076874,6695.2062996756285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.148214,0.0
546,174.0,4413.704641056713,528.8012842847966,5960.961091124918,6863.5242370814085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.162452,0.0
547,174.0,4229.85676908493,615.1518343617208,5813.670741220005,7221.675756338052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.162452,0.0
548,175.0,3810.2904827059247,544.3069095010869,6233.021983351558,7280.17901134491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.177533,0.0
549,175.0,3769.0356462947093,918.4334114184603,6704.225068418775,7664.83333163755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.177533,0.0
550,176.0,3439.350375550799,554.5018767802976,6893.740758773405,7832.414508752059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.178465,0.0
551,176.0,3205.70199576905,571.4286639797501,6717.477403911762,8158.290691391099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.178465,0.0
552,177.0,2878.290584198199,598.1053703636862,6256.387008324731,8386.174015391152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.192242,0.0
553,177.0,2818.796255703084,942.727801530622,5770.981653175782,8647.366758346558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.192242,0.0
554,178.0,2432.4926395299844,538.1959129734896,5934.501298938412,8739.39447655622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.239259,0.0
555,178.0,2182.5008969418705,527.3296336522326,5700.546247360297,9093.604141259566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.239259,0.0
556,179.0,1927.1797969168983,647.447740429081,5358.541746162344,9421.163278878666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.239344,0.0
557,179.0,1857.112771247048,937.4638923429884,5739.415027599782,9630.348973050248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.239344,0.0
558,180.0,1474.298481732607,521.282215423882,5893.225893077441,9697.431558555458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.240516,0.0
559,180.0,1200.0086091323756,500.30698652239516,5687.86611656053,10019.751096336637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.240516,0.0
560,181.0,1005.6179591855034,742.207455556374,5441.947125024162,9557.542470662855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.254537,0.0
561,181.0,882.5528112435713,948.5620454614982,5759.174789015669,9680.198099559639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657271674.254537,0.0
